date,atm_id,atm_city,total_balance,income_txn_count,outcome_txn_count,total_income,total_outcome,total_txn_count,withdrawals_usd,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_pct_change_1d,btc_7d_roc,btc_7d_ma,btc_volatility_7d,day_of_week,is_weekend,payday_flag,y_tomorrow
2020-01-05,atm35000248,Izmir,10920,570,648,38210,42095,1218,42095,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,35470.0
2020-01-06,atm35000248,Izmir,14770,554,582,35335,35470,1136,35470,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,44275.0
2020-01-07,atm35000248,Izmir,3455,564,678,38295,44275,1242,44275,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000249,Izmir,33130,628,642,37890,41300,1270,41300,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,42225.0
2020-01-02,atm35000249,Izmir,27405,622,619,40055,42225,1241,42225,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,38715.0
2020-01-03,atm35000249,Izmir,30600,629,626,41740,38715,1255,38715,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,38345.0
2020-01-04,atm35000249,Izmir,11075,530,620,31935,38345,1150,38345,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,45715.0
2020-01-05,atm35000249,Izmir,2450,596,687,40320,45715,1283,45715,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,37460.0
2020-01-06,atm35000249,Izmir,28505,476,628,29300,37460,1104,37460,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,44485.0
2020-01-07,atm35000249,Izmir,7720,513,659,36500,44485,1172,44485,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm3500025,Izmir,27875,552,632,33395,39560,1184,39560,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,41160.0
2020-01-02,atm3500025,Izmir,21600,666,658,41645,41160,1324,41160,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,36600.0
2020-01-03,atm3500025,Izmir,16855,594,607,37640,36600,1201,36600,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,46230.0
2020-01-04,atm3500025,Izmir,22050,691,701,48980,46230,1392,46230,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,45535.0
2020-01-05,atm3500025,Izmir,17790,653,666,42745,45535,1319,45535,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,38260.0
2020-01-06,atm3500025,Izmir,8860,590,621,38215,38260,1211,38260,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42045.0
2020-01-07,atm3500025,Izmir,34180,573,714,35755,42045,1287,42045,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000250,Izmir,53130,626,588,42315,36320,1214,36320,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,41340.0
2020-01-02,atm35000250,Izmir,41955,521,705,32545,41340,1226,41340,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,47805.0
2020-01-03,atm35000250,Izmir,28140,588,740,37320,47805,1328,47805,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,47330.0
2020-01-04,atm35000250,Izmir,11555,619,709,40500,47330,1328,47330,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39225.0
2020-01-05,atm35000250,Izmir,36330,501,596,31820,39225,1097,39225,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,43340.0
2020-01-06,atm35000250,Izmir,20945,590,673,35520,43340,1263,43340,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39250.0
2020-01-07,atm35000250,Izmir,8865,552,612,37750,39250,1164,39250,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000251,Izmir,40900,513,575,37690,38375,1088,38375,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,34000.0
2020-01-02,atm35000251,Izmir,36235,596,523,39925,34000,1119,34000,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40865.0
2020-01-03,atm35000251,Izmir,15625,506,643,31910,40865,1149,40865,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,41375.0
2020-01-04,atm35000251,Izmir,6875,536,670,32880,41375,1206,41375,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41175.0
2020-01-05,atm35000251,Izmir,8155,677,639,43410,41175,1316,41175,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40350.0
2020-01-06,atm35000251,Izmir,39450,561,617,36235,40350,1178,40350,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,41620.0
2020-01-07,atm35000251,Izmir,24320,525,656,32420,41620,1181,41620,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000252,Izmir,26400,614,617,40365,38140,1231,38140,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,45185.0
2020-01-02,atm35000252,Izmir,4855,505,727,32030,45185,1232,45185,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39720.0
2020-01-03,atm35000252,Izmir,28470,461,611,31660,39720,1072,39720,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,36525.0
2020-01-04,atm35000252,Izmir,21495,543,580,36695,36525,1123,36525,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,37630.0
2020-01-05,atm35000252,Izmir,2435,526,582,34230,37630,1108,37630,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41180.0
2020-01-06,atm35000252,Izmir,23105,473,662,31935,41180,1135,41180,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,46055.0
2020-01-07,atm35000252,Izmir,1845,598,710,37730,46055,1308,46055,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000253,Izmir,32560,654,644,43430,41740,1298,41740,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,39470.0
2020-01-02,atm35000253,Izmir,40160,682,651,42915,39470,1333,39470,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43055.0
2020-01-03,atm35000253,Izmir,41695,614,671,42900,43055,1285,43055,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,40405.0
2020-01-04,atm35000253,Izmir,26840,571,646,37065,40405,1217,40405,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,38660.0
2020-01-05,atm35000253,Izmir,28380,552,598,35810,38660,1150,38660,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,46540.0
2020-01-06,atm35000253,Izmir,11130,564,697,37540,46540,1261,46540,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43170.0
2020-01-07,atm35000253,Izmir,39490,560,707,35595,43170,1267,43170,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000254,Izmir,31750,512,616,30665,35180,1128,35180,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,44670.0
2020-01-02,atm35000254,Izmir,26050,611,665,39290,44670,1276,44670,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,38685.0
2020-01-03,atm35000254,Izmir,24915,581,581,36740,38685,1162,38685,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,49305.0
2020-01-04,atm35000254,Izmir,685,503,714,30795,49305,1217,49305,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,39040.0
2020-01-05,atm35000254,Izmir,48220,620,604,38365,39040,1224,39040,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40670.0
2020-01-06,atm35000254,Izmir,40035,600,626,36180,40670,1226,40670,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,33970.0
2020-01-07,atm35000254,Izmir,41485,558,598,33560,33970,1156,33970,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000255,Izmir,28155,510,676,32205,45300,1186,45300,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,40245.0
2020-01-02,atm35000255,Izmir,35545,679,658,45065,40245,1337,40245,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39990.0
2020-01-03,atm35000255,Izmir,19485,574,636,36580,39990,1210,39990,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,44835.0
2020-01-04,atm35000255,Izmir,5440,635,655,41340,44835,1290,44835,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,42280.0
2020-01-05,atm35000255,Izmir,21615,544,679,32400,42280,1223,42280,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40600.0
2020-01-06,atm35000255,Izmir,19580,529,636,35635,40600,1165,40600,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,43790.0
2020-01-07,atm35000255,Izmir,7860,544,634,37080,43790,1178,43790,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000256,Izmir,26470,543,626,33525,41410,1169,41410,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,39670.0
2020-01-02,atm35000256,Izmir,6975,523,607,32435,39670,1130,39670,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,39270.0
2020-01-03,atm35000256,Izmir,49235,665,623,40660,39270,1288,39270,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,39030.0
2020-01-04,atm35000256,Izmir,45915,645,625,44525,39030,1270,39030,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,41990.0
2020-01-05,atm35000256,Izmir,38410,590,637,36205,41990,1227,41990,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,40075.0
2020-01-06,atm35000256,Izmir,24560,481,653,31075,40075,1134,40075,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,39930.0
2020-01-07,atm35000256,Izmir,11910,469,651,30350,39930,1120,39930,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000257,Izmir,34560,609,702,36730,42295,1311,42295,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,43015.0
2020-01-02,atm35000257,Izmir,27185,630,650,41845,43015,1280,43015,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,40640.0
2020-01-03,atm35000257,Izmir,5030,481,619,30350,40640,1100,40640,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,45455.0
2020-01-04,atm35000257,Izmir,37135,554,735,36065,45455,1289,45455,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,45835.0
2020-01-05,atm35000257,Izmir,14420,540,674,33725,45835,1214,45835,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,43170.0
2020-01-06,atm35000257,Izmir,42270,518,643,31755,43170,1161,43170,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,42920.0
2020-01-07,atm35000257,Izmir,29435,603,668,37710,42920,1271,42920,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000258,Izmir,31490,554,628,34375,40625,1182,40625,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,41410.0
2020-01-02,atm35000258,Izmir,22920,554,630,35610,41410,1184,41410,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,43730.0
2020-01-03,atm35000258,Izmir,39955,589,668,36585,43730,1257,43730,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,42165.0
2020-01-04,atm35000258,Izmir,23605,544,686,33160,42165,1230,42165,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,40795.0
2020-01-05,atm35000258,Izmir,13790,489,607,32085,40795,1096,40795,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,42095.0
2020-01-06,atm35000258,Izmir,5005,658,680,43350,42095,1338,42095,7431.63,7614.95,7310.0,7525.46,4138.11820107,0.012734781982631782,0.041792354749798255,7272.294285714286,0.029143587117638526,Monday,False,False,44060.0
2020-01-07,atm35000258,Izmir,35805,552,642,33815,44060,1194,44060,7531.73,8134.95,7516.97,8050.0,13507.54693697,0.06970205143605845,0.1274857208485416,7402.325714285714,0.036201204585928716,Tuesday,False,False,
2020-01-01,atm35000259,Izmir,48330,672,565,45740,36040,1237,36040,7145.05,7237.35,7129.55,7225.58,1211.09527025,0.012017176999851609,0.008870365328362606,7270.584285714285,0.020341564637941383,Wednesday,False,True,40100.0
2020-01-02,atm35000259,Izmir,41885,573,662,38735,40100,1235,40100,7220.0,7224.75,6900.0,6953.17,2993.0241097,-0.03770077972979324,-0.05449860279169694,7213.330000000001,0.021516015367927903,Thursday,False,False,38340.0
2020-01-03,atm35000259,Izmir,46375,637,626,41480,38340,1263,38340,6956.64,7402.31,6853.53,7339.97,8452.87552534,0.05562930289350043,0.017669250595838237,7231.535714285715,0.03126689788469128,Friday,False,False,37830.0
2020-01-04,atm35000259,Izmir,43970,550,622,35015,37830,1172,37830,7339.97,7396.1,7247.73,7291.27,3605.74269447,-0.006634904502334504,-0.003472886609773851,7227.905714285715,0.030986226739449674,Saturday,True,False,37325.0
2020-01-05,atm35000259,Izmir,39435,564,560,38880,37325,1124,37325,7294.0,7495.0,7269.71,7430.83,2614.94778349,0.019140698396849842,0.0011897062786310197,7229.167142857143,0.031405089097976686,Sunday,True,False,41350.0
